,date,hour,desc
3573,2016-05-23,1500,Patchy rain possible
3574,2016-05-23,1800,Patchy rain possible
3575,2016-05-23,2100,Partly cloudy
3576,2016-05-24,0,Partly cloudy
3577,2016-05-24,300,Partly cloudy
3578,2016-05-24,600,Partly cloudy
3579,2016-05-24,900,Partly cloudy
3580,2016-05-24,1200,Partly cloudy
3581,2016-05-24,1500,Sunny
3582,2016-05-24,1800,Partly cloudy
3583,2016-05-24,2100,Partly cloudy
3584,2016-05-25,0,Partly cloudy
3585,2016-05-25,300,Partly cloudy
3586,2016-05-25,600,Patchy rain possible
3587,2016-05-25,900,Sunny
3588,2016-05-25,1200,Patchy rain possible
3589,2016-05-25,1500,Patchy rain possible
3590,2016-05-25,1800,Patchy rain possible
3591,2016-05-25,2100,Patchy rain possible
3592,2016-05-26,0,Patchy rain possible
3593,2016-05-26,300,Partly cloudy
3594,2016-05-26,600,Partly cloudy
3595,2016-05-26,900,Partly cloudy
3596,2016-05-26,1200,Partly cloudy
3597,2016-05-26,1500,Partly cloudy
3598,2016-05-26,1800,Partly cloudy
3599,2016-05-26,2100,Partly cloudy
3600,2016-05-27,0,Partly cloudy
3601,2016-05-27,300,Partly cloudy
3602,2016-05-27,600,Partly cloudy
3603,2016-05-27,900,Partly cloudy
3604,2016-05-27,1200,Light rain shower
3605,2016-05-27,1500,Partly cloudy
3606,2016-05-27,1800,Partly cloudy
3607,2016-05-27,2100,Partly cloudy
3608,2016-05-28,0,Partly cloudy
3609,2016-05-28,300,Patchy rain possible
3610,2016-05-28,600,Patchy rain possible
3611,2016-05-28,900,Patchy rain possible
3612,2016-05-28,1200,Patchy rain possible
3613,2016-05-28,1500,Patchy rain possible
3614,2016-05-28,1800,Patchy rain possible
3615,2016-05-28,2100,Patchy rain possible
3616,2016-05-29,0,Partly cloudy
3617,2016-05-29,300,Clear
3618,2016-05-29,600,Sunny
3619,2016-05-29,900,Sunny
3620,2016-05-29,1200,Partly cloudy
3621,2016-05-29,1500,Patchy rain possible
3622,2016-05-29,1800,Patchy rain possible
3623,2016-05-29,2100,Light rain shower
3624,2016-05-30,0,Light rain shower
3625,2016-05-30,300,Partly cloudy
3626,2016-05-30,600,Partly cloudy
3627,2016-05-30,900,Sunny
3628,2016-05-30,1200,Sunny
3629,2016-05-30,1500,Sunny
3630,2016-05-30,1800,Partly cloudy
3631,2016-05-30,2100,Light rain shower
3632,2016-05-31,0,Patchy rain possible
3633,2016-05-31,300,Clear
3634,2016-05-31,600,Sunny
3635,2016-05-31,900,Sunny
3636,2016-05-31,1200,Sunny
3637,2016-05-31,1500,Sunny
3638,2016-05-31,1800,Clear
3639,2016-05-31,2100,Clear
3640,2016-06-01,0,Cloudy
3641,2016-06-01,300,Patchy rain possible
3642,2016-06-01,600,Partly cloudy
3643,2016-06-01,900,Patchy rain possible
3644,2016-06-01,1200,Partly cloudy
3645,2016-06-01,1500,Moderate rain at times
3646,2016-06-01,1800,Partly cloudy
3647,2016-06-01,2100,Clear
3648,2016-06-02,0,Partly cloudy
3649,2016-06-02,300,Partly cloudy
3650,2016-06-02,600,Partly cloudy
3651,2016-06-02,900,Sunny
3652,2016-06-02,1200,Partly cloudy
3653,2016-06-02,1500,Partly cloudy
3654,2016-06-02,1800,Clear
3655,2016-06-02,2100,Patchy rain possible
3656,2016-06-03,0,Partly cloudy
3657,2016-06-03,300,Partly cloudy
3658,2016-06-03,600,Patchy rain possible
3659,2016-06-03,900,Sunny
3660,2016-06-03,1200,Light rain shower
3661,2016-06-03,1500,Light rain shower
3662,2016-06-03,1800,Patchy rain possible
3663,2016-06-03,2100,Patchy rain possible
3664,2016-06-04,0,Patchy rain possible
3665,2016-06-04,300,Partly cloudy
3666,2016-06-04,600,Partly cloudy
3667,2016-06-04,900,Partly cloudy
3668,2016-06-04,1200,Partly cloudy
3669,2016-06-04,1500,Light rain shower
3670,2016-06-04,1800,Light rain shower
3671,2016-06-04,2100,Partly cloudy
3672,2016-06-05,0,Patchy rain possible
3673,2016-06-05,300,Partly cloudy
3674,2016-06-05,600,Partly cloudy
3675,2016-06-05,900,Partly cloudy
3676,2016-06-05,1200,Sunny
3677,2016-06-05,1500,Sunny
3678,2016-06-05,1800,Clear
3679,2016-06-05,2100,Patchy rain possible
3680,2016-06-06,0,Patchy rain possible
3681,2016-06-06,300,Partly cloudy
3682,2016-06-06,600,Partly cloudy
3683,2016-06-06,900,Partly cloudy
3684,2016-06-06,1200,Patchy rain possible
3685,2016-06-06,1500,Patchy rain possible
3686,2016-06-06,1800,Patchy rain possible
3687,2016-06-06,2100,Clear
3688,2016-06-07,0,Clear
3689,2016-06-07,300,Patchy rain possible
3690,2016-06-07,600,Patchy rain possible
3691,2016-06-07,900,Patchy rain possible
3692,2016-06-07,1200,Light rain shower
3693,2016-06-07,1500,Patchy rain possible
3694,2016-06-07,1800,Patchy rain possible
3695,2016-06-07,2100,Clear
3696,2016-06-08,0,Clear
3697,2016-06-08,300,Clear
3698,2016-06-08,600,Sunny
3699,2016-06-08,900,Patchy rain possible
3700,2016-06-08,1200,Light rain shower
3701,2016-06-08,1500,Patchy rain possible
3702,2016-06-08,1800,Patchy rain possible
3703,2016-06-08,2100,Clear
3704,2016-06-09,0,Clear
3705,2016-06-09,300,Clear
3706,2016-06-09,600,Sunny
3707,2016-06-09,900,Sunny
3708,2016-06-09,1200,Patchy rain possible
3709,2016-06-09,1500,Patchy rain possible
3710,2016-06-09,1800,Moderate or heavy rain shower
3711,2016-06-09,2100,Moderate or heavy rain shower
3712,2016-06-10,0,Moderate or heavy rain shower
3713,2016-06-10,300,Clear
3714,2016-06-10,600,Sunny
3715,2016-06-10,900,Sunny
3716,2016-06-10,1200,Sunny
3717,2016-06-10,1500,Sunny
3718,2016-06-10,1800,Clear
3719,2016-06-10,2100,Clear
3720,2016-06-11,0,Clear
3721,2016-06-11,300,Clear
3722,2016-06-11,600,Sunny
3723,2016-06-11,900,Sunny
3724,2016-06-11,1200,Sunny
3725,2016-06-11,1500,Light rain shower
3726,2016-06-11,1800,Moderate or heavy rain shower
3727,2016-06-11,2100,Light rain shower
3728,2016-06-12,0,Patchy rain possible
3729,2016-06-12,300,Partly cloudy
3730,2016-06-12,600,Partly cloudy
3731,2016-06-12,900,Sunny
3732,2016-06-12,1200,Patchy rain possible
3733,2016-06-12,1500,Patchy rain possible
3734,2016-06-12,1800,Moderate or heavy rain shower
3735,2016-06-12,2100,Patchy rain possible
3736,2016-06-13,0,Patchy rain possible
3737,2016-06-13,300,Partly cloudy
3738,2016-06-13,600,Partly cloudy
3739,2016-06-13,900,Partly cloudy
3740,2016-06-13,1200,Patchy rain possible
3741,2016-06-13,1500,Patchy rain possible
3742,2016-06-13,1800,Patchy rain possible
3743,2016-06-13,2100,Patchy rain possible
3744,2016-06-14,0,Light rain shower
3745,2016-06-14,300,Patchy rain possible
3746,2016-06-14,600,Patchy rain possible
3747,2016-06-14,900,Patchy rain possible
3748,2016-06-14,1200,Light rain shower
3749,2016-06-14,1500,Patchy rain possible
3750,2016-06-14,1800,Patchy rain possible
3751,2016-06-14,2100,Clear
3752,2016-06-15,0,Patchy rain possible
3753,2016-06-15,300,Patchy rain possible
3754,2016-06-15,600,Patchy rain possible
3755,2016-06-15,900,Partly cloudy
3756,2016-06-15,1200,Patchy rain possible
3757,2016-06-15,1500,Patchy rain possible
3758,2016-06-15,1800,Patchy rain possible
3759,2016-06-15,2100,Patchy rain possible
3760,2016-06-16,0,Patchy rain possible
3761,2016-06-16,300,Patchy rain possible
3762,2016-06-16,600,Partly cloudy
3763,2016-06-16,900,Patchy rain possible
3764,2016-06-16,1200,Partly cloudy
3765,2016-06-16,1500,Patchy rain possible
3766,2016-06-16,1800,Partly cloudy
3767,2016-06-16,2100,Patchy rain possible
3768,2016-06-17,0,Patchy rain possible
3769,2016-06-17,300,Patchy rain possible
3770,2016-06-17,600,Partly cloudy
3771,2016-06-17,900,Light rain shower
3772,2016-06-17,1200,Light rain shower
3773,2016-06-17,1500,Moderate or heavy rain shower
3774,2016-06-17,1800,Partly cloudy
3775,2016-06-17,2100,Partly cloudy
3776,2016-06-18,0,Partly cloudy
3777,2016-06-18,300,Patchy rain possible
3778,2016-06-18,600,Light rain shower
3779,2016-06-18,900,Partly cloudy
3780,2016-06-18,1200,Partly cloudy
3781,2016-06-18,1500,Partly cloudy
3782,2016-06-18,1800,Light rain shower
3783,2016-06-18,2100,Patchy light drizzle
3784,2016-06-19,0,Patchy light drizzle
3785,2016-06-19,300,Mist
3786,2016-06-19,600,Partly cloudy
3787,2016-06-19,900,Partly cloudy
3788,2016-06-19,1200,Light rain shower
3789,2016-06-19,1500,Moderate or heavy rain shower
3790,2016-06-19,1800,Light rain shower
3791,2016-06-19,2100,Moderate rain
3792,2016-06-20,0,Moderate rain
3793,2016-06-20,300,Moderate rain at times
3794,2016-06-20,600,Patchy light rain
3795,2016-06-20,900,Patchy light drizzle
3796,2016-06-20,1200,Partly cloudy
3797,2016-06-20,1500,Partly cloudy
3798,2016-06-20,1800,Patchy rain possible
3799,2016-06-20,2100,Patchy rain possible
3800,2016-06-21,0,Patchy rain possible
3801,2016-06-21,300,Partly cloudy
3802,2016-06-21,600,Partly cloudy
3803,2016-06-21,900,Sunny
3804,2016-06-21,1200,Sunny
3805,2016-06-21,1500,Patchy rain possible
3806,2016-06-21,1800,Light rain shower
3807,2016-06-21,2100,Partly cloudy
3808,2016-06-22,0,Light rain shower
3809,2016-06-22,300,Patchy light rain
3810,2016-06-22,600,Light rain shower
3811,2016-06-22,900,Patchy rain possible
3812,2016-06-22,1200,Patchy rain possible
3813,2016-06-22,1500,Partly cloudy
3814,2016-06-22,1800,Partly cloudy
3815,2016-06-22,2100,Patchy rain possible
3816,2016-06-23,0,Patchy rain possible
3817,2016-06-23,300,Patchy rain possible
3818,2016-06-23,600,Patchy rain possible
3819,2016-06-23,900,Sunny
3820,2016-06-23,1200,Sunny
3821,2016-06-23,1500,Sunny
3822,2016-06-23,1800,Partly cloudy
3823,2016-06-23,2100,Patchy rain possible
3824,2016-06-24,0,Partly cloudy
3825,2016-06-24,300,Partly cloudy
3826,2016-06-24,600,Partly cloudy
3827,2016-06-24,900,Partly cloudy
3828,2016-06-24,1200,Partly cloudy
3829,2016-06-24,1500,Partly cloudy
3830,2016-06-24,1800,Partly cloudy
3831,2016-06-24,2100,Light rain shower
3832,2016-06-25,0,Light rain shower
3833,2016-06-25,300,Light rain shower
3834,2016-06-25,600,Light rain shower
3835,2016-06-25,900,Partly cloudy
3836,2016-06-25,1200,Sunny
3837,2016-06-25,1500,Sunny
3838,2016-06-25,1800,Clear
3839,2016-06-25,2100,Partly cloudy
3840,2016-06-26,0,Partly cloudy
3841,2016-06-26,300,Patchy rain possible
3842,2016-06-26,600,Patchy rain possible
3843,2016-06-26,900,Sunny
3844,2016-06-26,1200,Sunny
3845,2016-06-26,1500,Sunny
3846,2016-06-26,1800,Clear
3847,2016-06-26,2100,Partly cloudy
3848,2016-06-27,0,Partly cloudy
3849,2016-06-27,300,Partly cloudy
3850,2016-06-27,600,Partly cloudy
3851,2016-06-27,900,Partly cloudy
3852,2016-06-27,1200,Partly cloudy
3853,2016-06-27,1500,Partly cloudy
3854,2016-06-27,1800,Partly cloudy
3855,2016-06-27,2100,Partly cloudy
3856,2016-06-28,0,Partly cloudy
3857,2016-06-28,300,Clear
3858,2016-06-28,600,Partly cloudy
3859,2016-06-28,900,Sunny
3860,2016-06-28,1200,Partly cloudy
3861,2016-06-28,1500,Sunny
3862,2016-06-28,1800,Clear
3863,2016-06-28,2100,Partly cloudy
3864,2016-06-29,0,Clear
3865,2016-06-29,300,Clear
3866,2016-06-29,600,Sunny
3867,2016-06-29,900,Sunny
3868,2016-06-29,1200,Sunny
3869,2016-06-29,1500,Sunny
3870,2016-06-29,1800,Clear
3871,2016-06-29,2100,Clear
3872,2016-06-30,0,Clear
3873,2016-06-30,300,Clear
3874,2016-06-30,600,Sunny
3875,2016-06-30,900,Sunny
3876,2016-06-30,1200,Partly cloudy
3877,2016-06-30,1500,Sunny
3878,2016-06-30,1800,Clear
3879,2016-06-30,2100,Clear
3880,2016-07-01,0,Clear
3881,2016-07-01,300,Clear
3882,2016-07-01,600,Sunny
3883,2016-07-01,900,Sunny
3884,2016-07-01,1200,Sunny
3885,2016-07-01,1500,Sunny
3886,2016-07-01,1800,Clear
3887,2016-07-01,2100,Clear
3888,2016-07-02,0,Clear
3889,2016-07-02,300,Clear
3890,2016-07-02,600,Sunny
3891,2016-07-02,900,Sunny
3892,2016-07-02,1200,Sunny
3893,2016-07-02,1500,Sunny
3894,2016-07-02,1800,Clear
3895,2016-07-02,2100,Clear
3896,2016-07-03,0,Clear
3897,2016-07-03,300,Clear
3898,2016-07-03,600,Sunny
3899,2016-07-03,900,Sunny
3900,2016-07-03,1200,Sunny
3901,2016-07-03,1500,Sunny
3902,2016-07-03,1800,Clear
3903,2016-07-03,2100,Clear
3904,2016-07-04,0,Clear
3905,2016-07-04,300,Clear
3906,2016-07-04,600,Sunny
3907,2016-07-04,900,Sunny
3908,2016-07-04,1200,Partly cloudy
3909,2016-07-04,1500,Sunny
3910,2016-07-04,1800,Clear
3911,2016-07-04,2100,Clear
3912,2016-07-05,0,Clear
3913,2016-07-05,300,Clear
3914,2016-07-05,600,Sunny
3915,2016-07-05,900,Sunny
3916,2016-07-05,1200,Patchy rain possible
3917,2016-07-05,1500,Patchy rain possible
3918,2016-07-05,1800,Patchy rain possible
3919,2016-07-05,2100,Clear
3920,2016-07-06,0,Clear
3921,2016-07-06,300,Patchy rain possible
3922,2016-07-06,600,Patchy rain possible
3923,2016-07-06,900,Sunny
3924,2016-07-06,1200,Partly cloudy
3925,2016-07-06,1500,Patchy rain possible
3926,2016-07-06,1800,Clear
3927,2016-07-06,2100,Clear
3928,2016-07-07,0,Clear
3929,2016-07-07,300,Clear
3930,2016-07-07,600,Sunny
3931,2016-07-07,900,Sunny
3932,2016-07-07,1200,Sunny
3933,2016-07-07,1500,Patchy rain possible
3934,2016-07-07,1800,Clear
3935,2016-07-07,2100,Patchy rain possible
3936,2016-07-08,0,Patchy rain possible
3937,2016-07-08,300,Patchy rain possible
3938,2016-07-08,600,Patchy rain possible
3939,2016-07-08,900,Sunny
3940,2016-07-08,1200,Sunny
3941,2016-07-08,1500,Sunny
3942,2016-07-08,1800,Clear
3943,2016-07-08,2100,Clear
3944,2016-07-09,0,Clear
3945,2016-07-09,300,Partly cloudy
3946,2016-07-09,600,Sunny
3947,2016-07-09,900,Partly cloudy
3948,2016-07-09,1200,Patchy rain possible
3949,2016-07-09,1500,Patchy rain possible
3950,2016-07-09,1800,Patchy rain possible
3951,2016-07-09,2100,Clear
3952,2016-07-10,0,Clear
3953,2016-07-10,300,Partly cloudy
3954,2016-07-10,600,Sunny
3955,2016-07-10,900,Sunny
3956,2016-07-10,1200,Partly cloudy
3957,2016-07-10,1500,Patchy rain possible
3958,2016-07-10,1800,Clear
3959,2016-07-10,2100,Clear
3960,2016-07-11,0,Clear
3961,2016-07-11,300,Clear
3962,2016-07-11,600,Sunny
3963,2016-07-11,900,Sunny
3964,2016-07-11,1200,Sunny
3965,2016-07-11,1500,Patchy rain possible
3966,2016-07-11,1800,Clear
3967,2016-07-11,2100,Clear
3968,2016-07-12,0,Clear
3969,2016-07-12,300,Clear
3970,2016-07-12,600,Sunny
3971,2016-07-12,900,Sunny
3972,2016-07-12,1200,Light rain shower
3973,2016-07-12,1500,Patchy rain possible
3974,2016-07-12,1800,Patchy rain possible
3975,2016-07-12,2100,Patchy rain possible
3976,2016-07-13,0,Patchy rain possible
3977,2016-07-13,300,Patchy rain possible
3978,2016-07-13,600,Patchy rain possible
3979,2016-07-13,900,Sunny
3980,2016-07-13,1200,Patchy rain possible
3981,2016-07-13,1500,Light rain shower
3982,2016-07-13,1800,Patchy rain possible
3983,2016-07-13,2100,Clear
3984,2016-07-14,0,Clear
3985,2016-07-14,300,Clear
3986,2016-07-14,600,Sunny
3987,2016-07-14,900,Sunny
3988,2016-07-14,1200,Light rain shower
3989,2016-07-14,1500,Patchy rain possible
3990,2016-07-14,1800,Patchy rain possible
3991,2016-07-14,2100,Partly cloudy
3992,2016-07-15,0,Clear
3993,2016-07-15,300,Clear
3994,2016-07-15,600,Sunny
3995,2016-07-15,900,Patchy rain possible
3996,2016-07-15,1200,Moderate or heavy rain shower
3997,2016-07-15,1500,Moderate or heavy rain shower
3998,2016-07-15,1800,Moderate or heavy rain shower
3999,2016-07-15,2100,Patchy rain possible
4000,2016-07-16,0,Patchy rain possible
4001,2016-07-16,300,Partly cloudy
4002,2016-07-16,600,Partly cloudy
4003,2016-07-16,900,Patchy rain possible
4004,2016-07-16,1200,Moderate or heavy rain shower
4005,2016-07-16,1500,Moderate or heavy rain shower
4006,2016-07-16,1800,Partly cloudy
4007,2016-07-16,2100,Partly cloudy
4008,2016-07-17,0,Partly cloudy
4009,2016-07-17,300,Partly cloudy
4010,2016-07-17,600,Partly cloudy
4011,2016-07-17,900,Sunny
4012,2016-07-17,1200,Light rain shower
4013,2016-07-17,1500,Moderate or heavy rain shower
4014,2016-07-17,1800,Patchy rain possible
4015,2016-07-17,2100,Patchy rain possible
4016,2016-07-18,0,Patchy rain possible
4017,2016-07-18,300,Patchy rain possible
4018,2016-07-18,600,Partly cloudy
4019,2016-07-18,900,Patchy rain possible
4020,2016-07-18,1200,Partly cloudy
4021,2016-07-18,1500,Patchy rain possible
4022,2016-07-18,1800,Partly cloudy
4023,2016-07-18,2100,Patchy rain possible
4024,2016-07-19,0,Partly cloudy
4025,2016-07-19,300,Patchy rain possible
4026,2016-07-19,600,Partly cloudy
4027,2016-07-19,900,Patchy rain possible
4028,2016-07-19,1200,Partly cloudy
4029,2016-07-19,1500,Patchy rain possible
4030,2016-07-19,1800,Partly cloudy
4031,2016-07-19,2100,Patchy rain possible
4032,2016-07-20,0,Partly cloudy
4033,2016-07-20,300,Patchy rain possible
4034,2016-07-20,600,Partly cloudy
4035,2016-07-20,900,Patchy rain possible
4036,2016-07-20,1200,Partly cloudy
4037,2016-07-20,1500,Patchy rain possible
4038,2016-07-20,1800,Partly cloudy
4039,2016-07-20,2100,Patchy rain possible
4040,2016-07-21,0,Partly cloudy
4041,2016-07-21,300,Patchy rain possible
4042,2016-07-21,600,Partly cloudy
4043,2016-07-21,900,Patchy rain possible
4044,2016-07-21,1200,Partly cloudy
4045,2016-07-21,1500,Patchy rain possible
4046,2016-07-21,1800,Patchy rain possible
4047,2016-07-21,2100,Patchy rain possible
4048,2016-07-22,0,Partly cloudy
4049,2016-07-22,300,Patchy rain possible
4050,2016-07-22,600,Partly cloudy
4051,2016-07-22,900,Patchy rain possible
4052,2016-07-22,1200,Partly cloudy
4053,2016-07-22,1500,Patchy rain possible
4054,2016-07-22,1800,Patchy rain possible
4055,2016-07-22,2100,Patchy rain possible
4056,2016-07-23,0,Patchy rain possible
4057,2016-07-23,300,Patchy rain possible
4058,2016-07-23,600,Patchy rain possible
4059,2016-07-23,900,Patchy rain possible
4060,2016-07-23,1200,Partly cloudy
4061,2016-07-23,1500,Patchy rain possible
4062,2016-07-23,1800,Patchy rain possible
4063,2016-07-23,2100,Patchy rain possible
4064,2016-07-24,0,Patchy rain possible
4065,2016-07-24,300,Patchy rain possible
4066,2016-07-24,600,Partly cloudy
4067,2016-07-24,900,Patchy rain possible
4068,2016-07-24,1200,Partly cloudy
4069,2016-07-24,1500,Moderate rain at times
4070,2016-07-24,1800,Partly cloudy
4071,2016-07-24,2100,Patchy rain possible
4072,2016-07-25,0,Partly cloudy
4073,2016-07-25,300,Patchy rain possible
4074,2016-07-25,600,Partly cloudy
4075,2016-07-25,900,Patchy rain possible
4076,2016-07-25,1200,Partly cloudy
4077,2016-07-25,1500,Moderate rain at times
4078,2016-07-25,1800,Partly cloudy
4079,2016-07-25,2100,Patchy rain possible
4080,2016-07-26,0,Partly cloudy
4081,2016-07-26,300,Patchy rain possible
4082,2016-07-26,600,Partly cloudy
4083,2016-07-26,900,Patchy rain possible
4084,2016-07-26,1200,Partly cloudy
4085,2016-07-26,1500,Moderate rain at times
4086,2016-07-26,1800,Partly cloudy
4087,2016-07-26,2100,Patchy rain possible
4088,2016-07-27,0,Partly cloudy
4089,2016-07-27,300,Patchy rain possible
4090,2016-07-27,600,Partly cloudy
4091,2016-07-27,900,Patchy rain possible
4092,2016-07-27,1200,Partly cloudy
4093,2016-07-27,1500,Moderate rain at times
4094,2016-07-27,1800,Clear
4095,2016-07-27,2100,Patchy rain possible
4096,2016-07-28,0,Patchy rain possible
4097,2016-07-28,300,Patchy rain possible
4098,2016-07-28,600,Sunny
4099,2016-07-28,900,Sunny
4100,2016-07-28,1200,Patchy rain possible
4101,2016-07-28,1500,Patchy rain possible
4102,2016-07-28,1800,Clear
4103,2016-07-28,2100,Clear
4104,2016-07-29,0,Clear
4105,2016-07-29,300,Clear
4106,2016-07-29,600,Sunny
4107,2016-07-29,900,Patchy rain possible
4108,2016-07-29,1200,Light rain shower
4109,2016-07-29,1500,Patchy rain possible
4110,2016-07-29,1800,Patchy rain possible
4111,2016-07-29,2100,Partly cloudy
4112,2016-07-30,0,Partly cloudy
4113,2016-07-30,300,Partly cloudy
4114,2016-07-30,600,Partly cloudy
4115,2016-07-30,900,Sunny
4116,2016-07-30,1200,Patchy rain possible
4117,2016-07-30,1500,Patchy rain possible
4118,2016-07-30,1800,Patchy rain possible
4119,2016-07-30,2100,Patchy rain possible
4120,2016-07-31,0,Patchy rain possible
4121,2016-07-31,300,Partly cloudy
4122,2016-07-31,600,Partly cloudy
4123,2016-07-31,900,Sunny
4124,2016-07-31,1200,Patchy rain possible
4125,2016-07-31,1500,Moderate or heavy rain shower
4126,2016-07-31,1800,Patchy rain possible
4127,2016-07-31,2100,Clear
4128,2016-08-01,0,Mist
4129,2016-08-01,300,Patchy rain possible
4130,2016-08-01,600,Patchy rain possible
4131,2016-08-01,900,Sunny
4132,2016-08-01,1200,Sunny
4133,2016-08-01,1500,Sunny
4134,2016-08-01,1800,Clear
4135,2016-08-01,2100,Clear
4136,2016-08-02,0,Mist
4137,2016-08-02,300,Mist
4138,2016-08-02,600,Sunny
4139,2016-08-02,900,Sunny
4140,2016-08-02,1200,Sunny
4141,2016-08-02,1500,Sunny
4142,2016-08-02,1800,Clear
4143,2016-08-02,2100,Clear
4144,2016-08-03,0,Clear
4145,2016-08-03,300,Clear
4146,2016-08-03,600,Partly cloudy
4147,2016-08-03,900,Partly cloudy
4148,2016-08-03,1200,Sunny
4149,2016-08-03,1500,Sunny
4150,2016-08-03,1800,Clear
4151,2016-08-03,2100,Clear
4152,2016-08-04,0,Clear
4153,2016-08-04,300,Partly cloudy
4154,2016-08-04,600,Partly cloudy
4155,2016-08-04,900,Partly cloudy
4156,2016-08-04,1200,Partly cloudy
4157,2016-08-04,1500,Partly cloudy
4158,2016-08-04,1800,Partly cloudy
4159,2016-08-04,2100,Partly cloudy
4160,2016-08-05,0,Partly cloudy
4161,2016-08-05,300,Partly cloudy
4162,2016-08-05,600,Partly cloudy
4163,2016-08-05,900,Partly cloudy
4164,2016-08-05,1200,Patchy rain possible
4165,2016-08-05,1500,Patchy rain possible
4166,2016-08-05,1800,Patchy rain possible
4167,2016-08-05,2100,Partly cloudy
4168,2016-08-06,0,Partly cloudy
4169,2016-08-06,300,Partly cloudy
4170,2016-08-06,600,Partly cloudy
4171,2016-08-06,900,Partly cloudy
4172,2016-08-06,1200,Partly cloudy
4173,2016-08-06,1500,Partly cloudy
4174,2016-08-06,1800,Clear
4175,2016-08-06,2100,Clear
4176,2016-08-07,0,Clear
4177,2016-08-07,300,Partly cloudy
4178,2016-08-07,600,Patchy rain possible
4179,2016-08-07,900,Sunny
4180,2016-08-07,1200,Sunny
4181,2016-08-07,1500,Sunny
4182,2016-08-07,1800,Clear
4183,2016-08-07,2100,Clear
4184,2016-08-08,0,Clear
4185,2016-08-08,300,Clear
4186,2016-08-08,600,Sunny
4187,2016-08-08,900,Sunny
4188,2016-08-08,1200,Sunny
4189,2016-08-08,1500,Sunny
4190,2016-08-08,1800,Clear
4191,2016-08-08,2100,Clear
4192,2016-08-09,0,Clear
4193,2016-08-09,300,Clear
4194,2016-08-09,600,Sunny
4195,2016-08-09,900,Sunny
4196,2016-08-09,1200,Sunny
4197,2016-08-09,1500,Sunny
4198,2016-08-09,1800,Clear
4199,2016-08-09,2100,Clear
4200,2016-08-10,0,Patchy rain possible
4201,2016-08-10,300,Patchy rain possible
4202,2016-08-10,600,Patchy rain possible
4203,2016-08-10,900,Sunny
4204,2016-08-10,1200,Sunny
4205,2016-08-10,1500,Patchy rain possible
4206,2016-08-10,1800,Clear
4207,2016-08-10,2100,Clear
4208,2016-08-11,0,Clear
4209,2016-08-11,300,Clear
4210,2016-08-11,600,Sunny
4211,2016-08-11,900,Partly cloudy
4212,2016-08-11,1200,Patchy rain possible
4213,2016-08-11,1500,Patchy rain possible
4214,2016-08-11,1800,Patchy rain possible
4215,2016-08-11,2100,Partly cloudy
4216,2016-08-12,0,Partly cloudy
4217,2016-08-12,300,Clear
4218,2016-08-12,600,Sunny
4219,2016-08-12,900,Sunny
4220,2016-08-12,1200,Partly cloudy
4221,2016-08-12,1500,Sunny
4222,2016-08-12,1800,Clear
4223,2016-08-12,2100,Patchy rain possible
4224,2016-08-13,0,Partly cloudy
4225,2016-08-13,300,Patchy rain possible
4226,2016-08-13,600,Patchy rain possible
4227,2016-08-13,900,Partly cloudy
4228,2016-08-13,1200,Partly cloudy
4229,2016-08-13,1500,Sunny
4230,2016-08-13,1800,Clear
4231,2016-08-13,2100,Clear
4232,2016-08-14,0,Clear
4233,2016-08-14,300,Clear
4234,2016-08-14,600,Sunny
4235,2016-08-14,900,Sunny
4236,2016-08-14,1200,Sunny
4237,2016-08-14,1500,Sunny
4238,2016-08-14,1800,Clear
4239,2016-08-14,2100,Clear
4240,2016-08-15,0,Clear
4241,2016-08-15,300,Patchy rain possible
4242,2016-08-15,600,Patchy rain possible
4243,2016-08-15,900,Sunny
4244,2016-08-15,1200,Partly cloudy
4245,2016-08-15,1500,Patchy rain possible
4246,2016-08-15,1800,Clear
4247,2016-08-15,2100,Clear
4248,2016-08-16,0,Clear
4249,2016-08-16,300,Partly cloudy
4250,2016-08-16,600,Sunny
4251,2016-08-16,900,Sunny
4252,2016-08-16,1200,Light rain shower
4253,2016-08-16,1500,Light rain shower
4254,2016-08-16,1800,Patchy rain possible
4255,2016-08-16,2100,Clear
4256,2016-08-17,0,Clear
4257,2016-08-17,300,Clear
4258,2016-08-17,600,Sunny
4259,2016-08-17,900,Sunny
4260,2016-08-17,1200,Partly cloudy
4261,2016-08-17,1500,Patchy rain possible
4262,2016-08-17,1800,Clear
4263,2016-08-17,2100,Clear
4264,2016-08-18,0,Clear
4265,2016-08-18,300,Clear
4266,2016-08-18,600,Sunny
4267,2016-08-18,900,Sunny
4268,2016-08-18,1200,Partly cloudy
4269,2016-08-18,1500,Patchy rain possible
4270,2016-08-18,1800,Patchy rain possible
4271,2016-08-18,2100,Clear
4272,2016-08-19,0,Patchy rain possible
4273,2016-08-19,300,Patchy rain possible
4274,2016-08-19,600,Patchy rain possible
4275,2016-08-19,900,Patchy rain possible
4276,2016-08-19,1200,Patchy rain possible
4277,2016-08-19,1500,Patchy rain possible
4278,2016-08-19,1800,Patchy rain possible
4279,2016-08-19,2100,Clear
4280,2016-08-20,0,Partly cloudy
4281,2016-08-20,300,Clear
4282,2016-08-20,600,Sunny
4283,2016-08-20,900,Sunny
4284,2016-08-20,1200,Patchy rain possible
4285,2016-08-20,1500,Sunny
4286,2016-08-20,1800,Clear
4287,2016-08-20,2100,Clear
