Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,latitude,longitude,Num_of_Baskets
2015-12-27,19:54:13,foreigner ,male,fat,24.0,yes,no_kids,small,pink,formal,red,short_sleeve,orange,long,blankets,6,9,yes,3.1140074898029435,101.71867045940967,2.0
2015-12-23,05:23:20,foreigner ,male,fat,53.0,no,toddler ,,brown,casual,blue,long sleeve,black,short,clothes,6,7,no,3.141485802220996,101.70333837028632,3.0
2016-02-15,03:11:06,chinese,male,moderate,26.0,yes,baby,big,grey,casual,,long sleeve,pink,long,blankets,5,9,no,3.1183978559513346,101.76439775036994,1.0
2016-02-18,12:26:37,malay,female,moderate,35.0,no,toddler ,,yellow,traditional,grey,short_sleeve,blue,long,clothes,5,8,yes,3.155498537157737,101.77165862414839,2.0
2016-02-29,21:39:31,chinese,male,thin,52.0,no,no_kids,small,brown,casual,blue,long sleeve,blue  ,short,blankets,4,10,no,3.1693108969338786,101.70103430048701,1.0
2016-01-21,23:41:56,foreigner ,male,fat,,yes,young,small,purple,formal,pink,short_sleeve,brown,long,clothes,3,7,no,3.14972519007268,101.73798336902516,2.0
2016-01-16,13:51:41,malay,male,moderate,37.0,no,toddler ,small,purple,formal,pink,short_sleeve,brown,long,blankets,3,8,no,3.1264500866670306,101.78705206425091,2.0
2016-02-19,08:35:32,foreigner ,female,fat,25.0,yes,toddler,big,purple,formal,black,long sleeve,blue  ,short,blankets,3,8,no,3.1594919293022246,101.72138871380477,1.0
2016-01-31,15:08:03,indian,male,fat,32.0,yes,baby,big,orange,casual,red,short_sleeve,blue ,long,clothes,4,7,,3.145623439428728,101.70758499671966,2.0
2016-01-30,18:05:08,,female,moderate,28.0,no,no_kids,small,brown,formal,,short_sleeve,orange,long,clothes,5,7,no,3.16936099945992,101.72994365420281,3.0
2016-01-17,14:18:24,foreigner ,male,fat,18.0,no,toddler,small,brown,,brown,long sleeve,blue ,short,clothes,6,7,yes,3.1049465697234373,101.71353646188255,
2015-12-01,04:00:58,chinese,male,fat,23.0,yes,toddler ,big,,traditional,yellow,long sleeve,blue_jeans,long,blankets,4,7,,3.0877749167227915,101.76805212163539,2.0
2015-12-11,07:50:30,,female,thin,55.0,yes,young,big,brown,casual,red,short_sleeve,orange,long,clothes,4,9,no,3.16750883938569,101.74211188170318,1.0
2016-02-14,13:36:15,,male,moderate,45.0,no,no_kids,,black,casual,pink,long sleeve,blue_jeans,short,blankets,4,9,,3.1202660939054625,101.73383750331784,1.0
2015-12-14,09:49:20,malay,male,fat,34.0,yes,young,big,white,casual,green,long sleeve,,short,blankets,5,7,no,3.1848742876396123,101.70989401475667,1.0
2016-02-10,00:17:14,indian,,thin,38.0,yes,toddler ,big,black,traditional,orange,,,long,blankets,3,9,no,3.089377021801425,101.71825789495703,
2015-12-07,15:37:15,malay,female,moderate,18.0,no,no_kids,small,pink,casual,green,long sleeve,grey,short,clothes,6,7,no,3.1442622165029728,101.69983014394319,1.0
2016-01-15,02:15:18,foreigner ,female,moderate,54.0,,no_kids,small,orange,formal,brown,long sleeve,brown,short,clothes,4,8,yes,3.097725116481799,101.76096449871942,2.0
2015-12-31,05:07:12,chinese,male,,39.0,yes,baby,big,,formal,black,long sleeve,blue,long,clothes,3,9,no,3.1361462612130437,101.78317746179539,
2015-12-16,10:53:43,malay,male,fat,50.0,no,no_kids,big,blue,traditional,green,short_sleeve,brown,short,clothes,4,7,yes,3.187855694859887,101.72363749789349,1.0
2016-01-11,12:57:39,indian,male,moderate,59.0,no,toddler,small,black,formal,purple,long sleeve,blue  ,long,blankets,4,8,yes,3.1282846433465283,101.78047875783928,1.0
2016-01-08,12:34:02,chinese,female,thin,59.0,no,toddler ,big,red,formal,black ,long sleeve,purple,long,blankets,3,10,no,3.1508079235789377,101.73189856945673,2.0
2016-01-23,09:02:11,,female,moderate,54.0,no,young,small,,formal,,long sleeve,blue,long,blankets,5,9,yes,3.175522433109638,101.78103966244463,1.0
2016-01-13,01:28:31,malay,male,moderate,33.0,yes,young,big,yellow,formal,pink,,green,short,clothes,5,8,no,3.161339204552159,101.71960242068788,
2016-02-21,09:22:42,malay,female,thin,24.0,no,young,big,red,casual,purple,long sleeve,yellow,short,blankets,5,10,,3.177629439905737,101.73639867157513,2.0
2015-12-08,04:22:37,indian,male,moderate,55.0,yes,young,,grey,casual,black ,long sleeve,black,long,blankets,4,9,no,3.1640831816086044,101.74222948786081,3.0
2016-02-04,15:54:08,chinese,male,thin,28.0,yes,young,small,purple,formal,,short_sleeve,orange,short,clothes,3,9,no,3.1912193332210093,101.70520610419541,3.0
2016-01-11,19:42:06,foreigner ,female,thin,24.0,yes,young,small,purple,casual,brown,long sleeve,orange,short,blankets,4,8,,3.1034840696449204,101.71638393757908,3.0
2016-02-05,10:56:51,foreigner ,,thin,27.0,no,toddler ,small,blue,,green,long sleeve,white,short,blankets,6,10,no,3.1107709178151426,101.72000314785647,2.0
2016-02-17,13:36:46,foreigner ,male,fat,36.0,yes,toddler ,big,orange,,blue,short_sleeve,blue,short,blankets,6,9,yes,3.1031547837118025,101.76052635749407,3.0
2016-03-01,05:15:14,malay,male,thin,48.0,no,toddler,small,pink,casual,red,long sleeve,blue ,short,blankets,6,7,yes,3.1104530019610777,101.72000543870047,1.0
2016-01-01,10:16:21,malay,male,fat,36.0,no,young,small,brown,traditional,,short_sleeve,orange,short,clothes,6,8,no,3.1081321324340623,101.73446423772654,2.0
2016-01-20,19:06:45,malay,female,moderate,35.0,no,toddler ,big,yellow,traditional,green,short_sleeve,orange,short,clothes,4,7,yes,3.1932005473042606,101.73163800274412,2.0
2016-01-16,23:45:54,malay,male,moderate,,yes,baby,small,purple,casual,pink,short_sleeve,green,long,blankets,5,7,no,3.1193339931596094,101.70522597654018,1.0
2016-01-03,07:20:06,indian,female,fat,55.0,no,young,,yellow,traditional,blue,short_sleeve,green,short,blankets,3,8,yes,3.1254697149436335,101.7197169040237,3.0
2015-12-13,10:55:06,malay,male,moderate,53.0,yes,toddler,big,green,formal,,,yellow,long,blankets,3,9,no,3.1713339279942745,101.70903734213265,3.0
2016-02-19,08:26:22,foreigner ,,moderate,36.0,yes,young,big,green,formal,orange,short_sleeve,brown,long,blankets,6,9,yes,3.102130084298519,101.72381929428005,3.0
2016-02-05,11:50:07,malay,female,fat,39.0,no,baby,small,,traditional,,short_sleeve,purple,short,blankets,3,9,yes,3.1182614416784493,101.77411299332978,
2016-02-11,16:53:13,foreigner ,male,moderate,,yes,toddler ,big,grey,casual,yellow,long sleeve,green,short,blankets,5,8,,3.174502887164151,101.75040357702783,3.0
2015-12-11,10:03:49,,male,fat,50.0,yes,baby,small,,traditional,blue,long sleeve,yellow,long,blankets,5,7,yes,3.1183242311483865,101.7273949861714,1.0
2016-02-29,20:30:15,malay,female,,43.0,yes,young,,purple,formal,orange,short_sleeve,black,long,clothes,3,8,yes,3.152256343855258,101.76468497233535,
2015-12-28,07:02:55,foreigner ,female,moderate,33.0,no,no_kids,big,black,,,long sleeve,black,short,clothes,5,8,no,3.128997877462217,101.74428522567169,3.0
2016-01-26,13:58:50,malay,male,moderate,23.0,no,toddler ,small,grey,formal,blue,long sleeve,pink,long,blankets,3,10,no,3.1853151212296176,101.75670631250811,
2016-02-04,03:32:59,indian,female,,36.0,no,young,,,formal,orange,short_sleeve,,long,blankets,3,8,yes,3.1459233979313104,101.70545830322675,3.0
2016-02-03,23:18:55,indian,male,fat,46.0,yes,toddler ,big,white,traditional,brown,short_sleeve,blue,long,clothes,5,9,yes,3.105743588083236,101.71695289790938,
2016-02-08,13:40:35,chinese,male,moderate,28.0,yes,young,small,yellow,traditional,purple,short_sleeve,blue,long,blankets,5,10,yes,3.155712926652878,101.70872594447303,1.0
2016-02-27,01:19:05,malay,male,moderate,47.0,no,no_kids,big,pink,traditional,black,,green,short,blankets,3,9,yes,3.089313335987456,101.73106848084272,1.0
2016-01-04,09:12:55,foreigner ,female,fat,29.0,no,no_kids,,green,traditional,black ,short_sleeve,grey,long,,6,8,yes,3.1664090926868136,101.76055574760534,2.0
2016-02-18,11:56:13,malay,female,fat,24.0,no,baby,,white,formal,grey,long sleeve,yellow,long,blankets,4,10,yes,3.1746578572612485,101.76082138215611,2.0
2015-12-04,11:28:12,foreigner ,female,thin,53.0,yes,young,big,orange,casual,red,long sleeve,purple,short,clothes,6,7,,3.1546107194825104,101.7422125235751,
2016-01-30,09:21:48,foreigner ,male,,28.0,yes,young,small,,formal,blue,,brown,long,clothes,3,9,,3.1093737365269147,101.74951004696025,3.0
2016-01-07,14:46:52,malay,female,fat,36.0,yes,no_kids,big,white,traditional,purple,long sleeve,black ,short,clothes,3,9,yes,3.1572189873974263,101.71011045829448,1.0
2016-01-13,22:02:09,foreigner ,male,thin,58.0,yes,toddler ,small,black,casual,brown,long sleeve,orange,short,clothes,5,8,no,3.1492310325020814,101.70780792623029,1.0
2016-02-22,13:37:06,malay,female,fat,18.0,no,young,big,green,formal,green,long sleeve,red,short,clothes,5,10,yes,3.1472115604805078,101.71322621361851,
2016-02-27,19:04:53,foreigner ,male,moderate,22.0,yes,baby,,black,casual,black ,long sleeve,red,short,blankets,5,9,yes,3.099373369463727,101.70916770627593,2.0
2016-02-09,22:28:41,malay,female,thin,45.0,no,baby,small,yellow,casual,yellow,short_sleeve,,long,blankets,6,7,no,3.1878846109219605,101.75212655412523,2.0
2015-12-21,16:03:15,malay,,thin,19.0,yes,toddler ,small,pink,traditional,red,long sleeve,black,long,clothes,3,9,no,3.114029492963148,101.70547835861333,3.0
2015-12-07,04:13:03,malay,female,fat,45.0,no,young,big,pink,casual,,long sleeve,green,long,blankets,6,9,yes,3.145993947324159,101.71197586394165,3.0
2015-12-29,05:03:27,chinese,female,moderate,32.0,no,baby,small,pink,formal,red,short_sleeve,white,long,clothes,4,8,yes,3.173063402615241,101.74309365127431,2.0
2015-12-07,00:15:32,malay,female,moderate,35.0,,baby,small,pink,traditional,white,,orange,short,blankets,4,7,no,3.167257279999642,101.73420199401077,1.0
2016-02-05,02:03:29,malay,male,fat,29.0,,baby,small,pink,formal,black ,long sleeve,pink,long,clothes,5,9,yes,3.164561064215156,101.75979088305527,3.0
2016-02-08,10:23:29,malay,female,thin,55.0,yes,toddler,,red,casual,white,short_sleeve,green,long,blankets,6,8,yes,3.148814060167376,101.77406292037395,3.0
2016-02-12,02:24:10,malay,female,thin,27.0,yes,toddler ,big,purple,traditional,,short_sleeve,blue_jeans,short,clothes,6,10,no,3.1511673251635606,101.75035705425898,3.0
2016-01-24,13:39:36,malay,male,,57.0,no,baby,big,red,formal,grey,short_sleeve,,long,clothes,5,8,yes,3.1204916546853223,101.78165989453358,1.0
2016-02-16,03:38:38,indian,male,thin,58.0,no,toddler,big,,casual,,short_sleeve,white,long,blankets,6,10,yes,3.143865926520562,101.73384662720572,1.0
2015-12-22,06:00:00,chinese,male,fat,57.0,no,young,small,black,formal,black ,short_sleeve,white,long,,6,9,,3.146604226961567,101.7120147642318,1.0
2016-01-01,12:34:54,malay,,fat,26.0,,toddler ,big,,formal,green,short_sleeve,white,short,clothes,3,7,,3.1157020752066056,101.7263146542852,3.0
2016-02-20,19:25:53,chinese,male,moderate,56.0,yes,young,small,brown,casual,white,short_sleeve,blue,long,blankets,6,9,no,3.143644562034982,101.76075606328726,2.0
2016-01-05,22:59:45,malay,,moderate,60.0,yes,young,small,black,formal,grey,short_sleeve,purple,short,blankets,5,10,yes,3.118169314555939,101.71117539333699,2.0
2015-12-09,23:57:50,foreigner ,male,moderate,50.0,yes,toddler ,big,white,casual,black ,long sleeve,black,long,clothes,5,8,yes,3.1485684199426407,101.77485216132344,3.0
2015-12-26,19:29:09,foreigner ,male,moderate,,no,baby,small,red,traditional,pink,short_sleeve,blue,short,blankets,5,7,no,3.132812524685783,101.74129227767604,1.0
2015-12-22,03:24:58,indian,male,fat,45.0,no,no_kids,small,green,casual,,short_sleeve,yellow,short,blankets,3,8,yes,3.118393500592103,101.77079393095687,2.0
2016-01-15,09:15:36,indian,male,thin,42.0,no,young,big,brown,formal,yellow,long sleeve,white,short,blankets,5,10,yes,3.0995579213972153,101.7143041836478,2.0
2016-02-25,10:51:50,indian,female,moderate,,no,toddler ,small,white,traditional,pink,short_sleeve,blue  ,long,clothes,5,10,,3.197823124593951,101.75957842128531,3.0
2015-12-17,08:05:40,indian,female,thin,34.0,yes,toddler,big,orange,traditional,pink,short_sleeve,white,long,blankets,5,10,yes,3.147320589094573,101.76957810356114,
2015-12-26,04:41:24,chinese,female,thin,51.0,yes,young,big,white,casual,pink,short_sleeve,orange,short,blankets,6,8,yes,3.1974795721866935,101.71605673482786,3.0
2016-01-07,14:54:20,indian,,fat,,no,no_kids,big,white,casual,grey,short_sleeve,brown,short,clothes,3,10,no,3.1745151111792884,101.7294573953668,2.0
2015-12-02,04:03:49,,male,fat,24.0,no,toddler ,,yellow,formal,pink,long sleeve,white,long,clothes,3,8,no,3.167791893381147,101.76183217913355,1.0
2015-12-06,22:40:02,chinese,,thin,34.0,yes,young,small,white,formal,black,long sleeve,black,short,clothes,6,9,no,3.197641347336719,101.70905893301773,3.0
2016-02-09,16:52:33,indian,female,,41.0,yes,toddler,small,blue,traditional,red,,yellow,short,,4,7,yes,3.0863105389237977,101.76538631882335,3.0
2015-12-13,19:08:15,foreigner ,female,moderate,57.0,yes,toddler ,small,green,formal,blue,short_sleeve,black,short,blankets,4,7,,3.1496366560278672,101.76034535653926,2.0
2016-02-29,22:24:53,foreigner ,male,thin,38.0,no,toddler ,big,blue,formal,brown,long sleeve,red,short,clothes,3,8,yes,3.1702831739972983,101.74286307535398,3.0
2016-02-13,14:22:40,malay,female,,53.0,no,young,small,red,traditional,white,long sleeve,red,short,clothes,5,8,no,3.1259175163221773,101.76738740529366,1.0
2016-01-24,18:08:37,malay,male,thin,51.0,yes,no_kids,,orange,formal,,long sleeve,purple,long,blankets,3,8,no,3.1285544196590322,101.75426170498247,3.0
2016-02-17,19:43:54,malay,male,,,yes,young,small,red,formal,green,long sleeve,blue  ,long,clothes,6,10,yes,3.1859155683230225,101.71317949629041,2.0
2016-02-01,04:37:51,chinese,male,moderate,29.0,no,no_kids,big,white,formal,blue,long sleeve,orange,long,blankets,4,7,no,3.087068323038774,101.72189241182477,3.0
2016-02-11,09:03:55,malay,male,moderate,41.0,yes,toddler,big,blue,formal,brown,long sleeve,blue_jeans,long,blankets,5,10,yes,3.175194458916364,101.74935748028557,2.0
2016-02-10,17:28:41,,male,moderate,60.0,no,toddler,small,black,traditional,white,short_sleeve,blue  ,short,blankets,3,10,no,3.1918111829088445,101.74767880436762,1.0
2016-01-15,09:45:32,malay,female,thin,23.0,no,no_kids,small,grey,traditional,black ,short_sleeve,blue,long,blankets,4,7,no,3.115775402715642,101.76698964183227,1.0
2015-12-06,14:35:02,malay,male,thin,60.0,no,no_kids,small,white,casual,yellow,long sleeve,black,short,blankets,5,8,no,3.1595575311566426,101.77184350399654,
2016-01-17,22:01:36,chinese,female,thin,38.0,yes,baby,small,pink,formal,grey,short_sleeve,blue ,long,clothes,6,8,no,3.1607251570258708,101.73918202176719,1.0
2016-01-29,22:29:33,malay,,thin,20.0,yes,young,small,blue,formal,grey,long sleeve,red,short,clothes,4,7,no,3.1170383775123005,101.70407454942819,3.0
2016-01-12,19:04:06,malay,female,thin,41.0,no,baby,big,yellow,casual,purple,long sleeve,grey,short,clothes,4,10,yes,3.1204864184439915,101.70324706170065,1.0
2016-02-06,10:23:03,indian,female,fat,44.0,yes,no_kids,small,red,traditional,white,short_sleeve,blue,short,,3,7,no,3.1341306726680727,101.71915035189612,1.0
2015-12-11,00:01:09,chinese,male,thin,22.0,no,no_kids,small,orange,,pink,short_sleeve,black,long,clothes,3,7,yes,3.1647091242988927,101.71865242492676,2.0
2016-01-27,16:04:04,chinese,male,moderate,22.0,no,toddler ,big,orange,formal,,short_sleeve,purple,short,clothes,4,8,yes,3.0951734268644606,101.77344798545,2.0
2016-03-01,13:01:54,,male,fat,59.0,,young,big,orange,traditional,black,long sleeve,blue  ,long,blankets,5,7,yes,3.092781985285589,101.76566746261388,3.0
2016-02-28,07:17:01,indian,male,fat,31.0,no,baby,small,purple,casual,orange,short_sleeve,yellow,short,blankets,6,7,yes,3.1899409036154642,101.70863881694466,1.0
2015-12-04,16:29:55,indian,female,,46.0,,no_kids,big,,formal,purple,short_sleeve,black ,long,clothes,4,8,yes,3.148618681410143,101.73916233102968,2.0
2016-02-17,14:26:40,indian,female,fat,20.0,no,toddler,small,white,formal,,,purple,long,blankets,5,10,yes,3.1753328244360954,101.7543757691769,1.0
2016-02-21,12:49:52,indian,male,,48.0,,toddler,big,red,casual,grey,short_sleeve,blue ,short,clothes,4,8,yes,3.1171714516815126,101.6992797325744,2.0
2016-02-08,19:46:05,chinese,male,fat,37.0,no,young,big,orange,formal,brown,long sleeve,pink,long,blankets,6,7,no,3.140035878183919,101.77834733635916,2.0
2016-01-28,16:15:46,foreigner ,male,moderate,18.0,yes,toddler ,big,pink,casual,pink,long sleeve,blue_jeans,long,blankets,6,7,yes,3.1872518384247948,101.7102480767817,1.0
2015-12-05,05:04:01,foreigner ,male,moderate,46.0,yes,no_kids,big,purple,formal,black ,long sleeve,blue  ,short,blankets,4,10,yes,3.1822579336975245,101.7021994413359,
2015-12-18,20:46:23,foreigner ,,fat,39.0,no,young,small,blue,traditional,black,,orange,short,blankets,4,10,no,3.096393504885867,101.78473481428703,2.0
2016-02-08,23:12:39,,male,moderate,43.0,no,toddler ,big,brown,,red,long sleeve,grey,long,clothes,3,8,yes,3.1293185417832285,101.70541945638135,3.0
2016-02-02,07:30:05,foreigner ,female,moderate,44.0,yes,baby,big,,formal,white,,orange,short,blankets,3,10,yes,3.1386487337965963,101.70323630329742,2.0
2015-12-25,15:55:16,indian,male,,21.0,yes,young,big,white,traditional,white,long sleeve,grey,long,clothes,3,8,no,3.087902461485977,101.74890791405052,1.0
2015-12-04,00:06:39,foreigner ,female,fat,30.0,no,no_kids,,grey,traditional,yellow,short_sleeve,,short,clothes,6,7,no,3.1096763576997573,101.75423693171784,3.0
2016-02-08,09:28:02,,,thin,20.0,yes,baby,,pink,traditional,,short_sleeve,blue ,long,clothes,6,9,yes,3.12347731762818,101.71088406599785,
2016-01-10,15:38:50,indian,female,fat,19.0,no,young,small,green,formal,yellow,short_sleeve,white,long,,5,9,yes,3.1960848036576555,101.72128874039022,2.0
2016-01-06,05:27:12,malay,female,moderate,34.0,yes,no_kids,small,yellow,,white,long sleeve,pink,short,blankets,6,8,yes,3.092999268860911,101.72384819875492,1.0
2016-01-28,16:09:41,chinese,male,thin,51.0,no,toddler ,big,purple,traditional,blue,short_sleeve,blue  ,short,blankets,3,7,no,3.114201744645559,101.7256914637653,3.0
2016-01-19,23:01:58,indian,male,fat,31.0,yes,baby,small,blue,traditional,green,long sleeve,grey,long,blankets,4,7,yes,3.1258213742203953,101.77046894604133,1.0
2016-01-25,09:41:20,malay,female,fat,60.0,yes,toddler ,small,black,traditional,red,short_sleeve,grey,short,,4,8,,3.0927542226332294,101.73055314824022,
2015-12-25,17:56:58,,female,thin,50.0,yes,baby,big,red,traditional,white,short_sleeve,blue  ,short,clothes,6,8,no,3.0976670942935796,101.78614991003253,2.0
2016-01-03,11:49:19,foreigner ,,thin,58.0,no,toddler,,pink,traditional,black ,long sleeve,blue_jeans,long,clothes,3,10,yes,3.102162570387433,101.74158121990898,3.0
2015-12-19,04:27:24,malay,female,moderate,42.0,no,toddler,small,purple,traditional,black,short_sleeve,brown,short,clothes,4,8,yes,3.139720249077021,101.76834424551512,3.0
2016-02-17,04:49:49,foreigner ,female,moderate,30.0,,toddler,big,grey,,orange,short_sleeve,pink,short,blankets,4,7,yes,3.1164866658821415,101.7644996065708,
2015-12-08,00:57:14,malay,male,moderate,58.0,,toddler ,big,pink,casual,pink,short_sleeve,orange,long,clothes,6,7,no,3.089016480081495,101.78127406713688,2.0
2016-01-23,23:23:29,chinese,male,thin,44.0,yes,baby,small,blue,traditional,pink,short_sleeve,brown,short,clothes,6,8,yes,3.0971318001478774,101.74174017709743,2.0
2016-01-16,20:27:35,malay,female,moderate,36.0,no,toddler ,big,pink,casual,grey,long sleeve,pink,long,blankets,5,8,no,3.105454645805616,101.73180067963266,1.0
