Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets
13/02/2016,19:27:57,foreigner ,male,fat,,no,baby,small,,traditional,orange,long sleeve,grey,short,blankets,3,10,no,39,1,17,3.181886604,101.7200942,1
24/12/2015,22:17:49,chinese,,moderate,34,no,no_kids,big,blue,casual,black ,short_sleeve,blue ,short,clothes,6,8,no,48,1,21,3.128088681,101.737341,2
05/01/2016,19:15:39,foreigner ,female,moderate,57,no,young,small,yellow,traditional,,short_sleeve,,short,clothes,3,8,no,30,5,17,3.171439094,101.7021132,1
14/02/2016,14:16:54,chinese,male,thin,24,yes,no_kids,small,blue,,purple,short_sleeve,yellow,short,clothes,3,8,,48,5,8,3.090389302,101.7095236,1
25/01/2016,19:27:57,,female,fat,,yes,toddler,big,yellow,casual,grey,long sleeve,yellow,long,blankets,4,10,yes,17,2,7,3.156291447,101.735869,3
29/12/2015,6:44:09,indian,male,thin,30,yes,young,,orange,traditional,purple,long sleeve,purple,short,blankets,5,8,no,41,0,10,3.180944663,101.7243107,3
04/01/2016,4:29:36,foreigner ,female,moderate,52,no,no_kids,small,pink,traditional,white,,grey,short,blankets,6,10,yes,37,1,10,3.140749355,101.7617548,1
01/12/2015,8:21:29,malay,female,,41,no,young,small,,formal,,short_sleeve,grey,long,clothes,4,7,yes,22,0,13,3.147001952,101.7272109,3
01/12/2015,17:18:19,malay,male,thin,55,,no_kids,small,purple,formal,white,short_sleeve,blue,short,clothes,6,7,no,55,3,13,3.103120426,101.7470348,2
06/01/2016,14:14:56,foreigner ,,fat,28,no,toddler ,small,blue,traditional,pink,long sleeve,grey,long,clothes,5,7,no,13,5,17,3.101959709,101.7823506,2
23/01/2016,23:23:40,foreigner ,female,moderate,55,yes,toddler,small,purple,,yellow,long sleeve,blue ,short,clothes,4,8,,41,3,9,3.146408468,101.7146431,1
06/12/2015,3:07:17,malay,male,thin,57,no,no_kids,small,brown,formal,brown,short_sleeve,pink,long,clothes,5,7,no,17,3,11,3.166608393,101.7083215,2
08/01/2016,6:54:13,indian,female,moderate,55,no,toddler ,big,brown,,white,short_sleeve,yellow,short,clothes,3,9,no,17,1,13,3.172308146,101.739655,1
18/12/2015,11:07:08,foreigner ,female,fat,47,no,young,small,blue,formal,grey,long sleeve,white,long,blankets,5,10,yes,31,0,15,3.100898647,101.7024457,1
18/02/2016,20:02:23,chinese,male,fat,55,yes,baby,small,orange,traditional,black ,long sleeve,black,long,,4,7,yes,48,5,9,3.197087931,101.7234524,2
05/12/2015,20:44:38,malay,female,moderate,35,yes,toddler ,small,orange,casual,green,short_sleeve,white,long,blankets,3,10,no,,1,19,3.19249152,101.7436009,
12/01/2016,8:03:49,foreigner ,female,fat,22,,toddler ,,brown,,grey,long sleeve,blue,long,blankets,5,8,no,21,2,14,3.142287479,101.7072163,3
28/01/2016,15:13:00,malay,female,moderate,28,yes,toddler ,small,,casual,orange,short_sleeve,white,long,,4,8,yes,,2,,3.192319104,101.7640675,3
01/01/2016,13:48:19,chinese,male,fat,47,,young,small,red,traditional,white,short_sleeve,green,short,blankets,5,8,yes,58,0,11,3.144043423,101.7098017,2
02/12/2015,19:18:18,malay,male,fat,20,no,no_kids,,black,formal,brown,long sleeve,,short,clothes,4,10,,,0,17,3.105705743,101.7374298,3
04/02/2016,3:43:26,foreigner ,male,fat,18,no,toddler ,small,orange,casual,yellow,long sleeve,white,short,blankets,3,7,no,29,1,19,3.126557235,101.748588,2
11/01/2016,16:14:02,indian,,fat,25,no,no_kids,,blue,traditional,yellow,short_sleeve,black,short,blankets,5,7,yes,29,1,10,3.094604833,101.7027234,
27/01/2016,9:21:52,chinese,male,fat,40,yes,baby,small,red,traditional,green,,purple,short,blankets,5,9,yes,51,3,19,3.143191319,101.7016742,3
05/01/2016,8:25:25,indian,,moderate,35,yes,baby,big,,,green,long sleeve,,short,clothes,3,7,yes,26,5,21,3.092728242,101.7324849,2
12/12/2015,11:42:41,indian,female,fat,47,no,baby,big,purple,traditional,blue,long sleeve,pink,long,clothes,4,8,yes,42,3,20,3.092977133,101.7332935,2
16/01/2016,21:11:16,indian,female,fat,47,yes,baby,,,casual,orange,long sleeve,blue_jeans,short,clothes,3,8,yes,,0,21,3.113089834,101.7157818,
21/02/2016,20:08:29,chinese,,,53,no,baby,small,pink,casual,white,long sleeve,pink,short,blankets,3,8,no,12,3,11,3.131297993,101.7097704,1
01/03/2016,4:18:29,chinese,female,fat,27,yes,young,small,red,formal,green,short_sleeve,,short,clothes,4,8,no,43,0,8,3.125146948,101.7376695,1
01/12/2015,6:51:30,malay,male,moderate,29,no,toddler,small,red,traditional,green,long sleeve,white,long,blankets,4,8,no,49,3,17,3.17882996,101.781775,2
15/12/2015,13:35:59,indian,female,thin,22,no,young,big,white,traditional,purple,long sleeve,red,long,blankets,5,7,no,24,3,21,3.120531364,101.725071,3
23/01/2016,4:40:39,malay,male,fat,59,yes,toddler ,small,purple,formal,red,short_sleeve,grey,long,,6,8,yes,59,4,7,3.149384241,101.7113214,2
13/12/2015,4:44:11,foreigner ,female,moderate,54,yes,toddler ,small,pink,casual,purple,long sleeve,white,short,clothes,3,8,no,59,5,18,3.125155086,101.7038634,3
12/01/2016,22:48:24,indian,female,thin,,yes,toddler ,small,grey,casual,purple,short_sleeve,blue  ,short,blankets,3,10,yes,33,2,7,3.12843576,101.7092608,2
23/02/2016,4:23:32,malay,male,thin,38,yes,no_kids,big,white,traditional,grey,long sleeve,brown,short,blankets,3,10,no,38,3,9,3.148858394,101.7559802,2
14/02/2016,21:05:48,malay,,,20,yes,no_kids,small,grey,formal,yellow,,grey,short,clothes,4,10,no,57,4,16,3.196385389,101.7164345,3
07/02/2016,16:36:25,indian,male,moderate,41,yes,toddler ,small,white,traditional,red,long sleeve,black,long,clothes,6,8,yes,36,5,12,3.109228883,101.7830694,1
07/12/2015,6:01:19,foreigner ,female,thin,24,no,no_kids,big,green,casual,blue,short_sleeve,blue ,short,clothes,3,10,yes,41,2,7,3.182700916,101.753718,2
07/02/2016,5:57:24,malay,male,,20,no,young,small,pink,,purple,long sleeve,orange,long,clothes,4,9,,13,3,19,3.180104446,101.7177236,3
17/01/2016,18:16:33,,,fat,24,yes,toddler,big,brown,formal,pink,short_sleeve,purple,long,clothes,4,7,,31,0,17,3.18375007,101.7759733,1
04/12/2015,19:01:58,chinese,male,thin,28,no,no_kids,small,,,yellow,long sleeve,pink,short,blankets,3,7,yes,46,1,11,3.113800789,101.7441799,3
15/02/2016,2:07:18,chinese,male,fat,45,yes,young,small,purple,traditional,black,short_sleeve,yellow,long,,6,9,no,28,2,13,3.189979899,101.7593069,3
22/01/2016,20:56:31,foreigner ,female,moderate,23,no,toddler ,small,pink,traditional,pink,short_sleeve,pink,long,clothes,5,9,yes,53,0,10,3.1598893,101.748732,
17/02/2016,22:25:25,indian,male,fat,21,,no_kids,small,brown,traditional,,long sleeve,purple,short,blankets,5,9,no,16,5,16,3.116116276,101.785815,
16/12/2015,7:58:48,foreigner ,male,moderate,48,no,toddler,big,purple,casual,grey,short_sleeve,blue_jeans,short,blankets,4,9,,32,2,17,3.136084437,101.726737,1
21/12/2015,4:30:05,malay,male,fat,58,,young,small,pink,traditional,,short_sleeve,blue_jeans,short,blankets,6,10,yes,11,4,16,3.167495522,101.7529784,3
28/01/2016,20:22:53,indian,female,moderate,27,yes,toddler,big,pink,traditional,black ,short_sleeve,black ,short,blankets,4,7,no,32,,14,3.124320178,101.7260586,3
24/12/2015,17:22:33,chinese,female,thin,48,yes,no_kids,big,brown,formal,green,short_sleeve,blue_jeans,long,blankets,3,8,yes,47,4,7,3.110045201,101.7061017,3
18/02/2016,15:41:48,malay,female,moderate,41,,no_kids,small,blue,,yellow,long sleeve,red,short,blankets,3,8,no,41,5,14,3.155999311,101.7439426,2
14/12/2015,12:27:07,foreigner ,female,,43,no,toddler,small,grey,casual,white,long sleeve,orange,long,blankets,3,8,yes,44,5,21,3.11231849,101.7040324,2
24/02/2016,8:11:10,foreigner ,female,,56,yes,young,big,green,traditional,orange,long sleeve,yellow,short,clothes,3,9,no,50,3,12,3.088185304,101.7645636,
18/01/2016,10:45:26,foreigner ,male,fat,48,no,toddler,small,orange,casual,brown,long sleeve,brown,short,clothes,4,10,no,15,0,12,3.107111243,101.7227682,3
19/01/2016,10:32:31,indian,female,fat,48,no,baby,small,red,formal,black,long sleeve,red,long,blankets,5,10,yes,15,5,15,3.087650123,101.7124928,
08/02/2016,7:56:55,chinese,male,fat,21,no,young,small,brown,casual,pink,long sleeve,pink,short,clothes,6,7,no,41,5,19,3.18379666,101.7205907,1
11/01/2016,8:29:21,malay,female,thin,55,yes,toddler,small,brown,traditional,purple,long sleeve,blue ,long,blankets,5,10,no,22,3,14,3.192682574,101.713707,
05/01/2016,1:35:42,,female,thin,,yes,young,big,yellow,formal,orange,long sleeve,blue,long,clothes,5,10,,39,,9,3.114376239,101.776009,2
03/02/2016,23:20:03,chinese,male,thin,36,yes,baby,small,,traditional,green,long sleeve,green,short,blankets,6,7,yes,58,2,20,3.133748612,101.7228732,2
08/02/2016,6:08:11,,male,fat,59,no,toddler ,big,,casual,brown,long sleeve,orange,long,blankets,3,7,yes,40,,18,3.163498388,101.7036873,2
01/12/2015,5:41:33,malay,female,thin,60,yes,baby,small,,formal,purple,,brown,short,clothes,3,10,no,15,,17,3.185602559,101.7736928,2
20/01/2016,0:31:32,indian,female,fat,20,no,young,small,black,formal,black ,short_sleeve,white,long,clothes,4,9,yes,14,4,11,3.09566126,101.7698891,1
06/01/2016,20:22:50,indian,female,fat,44,no,toddler,,purple,traditional,,long sleeve,green,long,blankets,6,7,,33,3,11,3.193488578,101.7427358,1
04/01/2016,20:37:29,foreigner ,male,fat,26,yes,toddler,big,green,casual,brown,short_sleeve,black,long,blankets,3,8,no,38,1,20,3.149566969,101.7593642,1
18/01/2016,18:33:49,indian,female,fat,41,yes,no_kids,big,purple,formal,purple,,blue ,long,clothes,4,10,yes,50,,18,3.115881074,101.7566948,2
04/12/2015,2:20:06,chinese,female,moderate,,yes,young,small,brown,traditional,white,long sleeve,black,short,blankets,5,9,yes,50,1,14,3.139141813,101.7350714,1
12/01/2016,14:27:15,,male,thin,49,yes,toddler ,big,,,orange,,red,short,blankets,4,7,yes,25,4,7,3.186965566,101.7698257,2
16/02/2016,22:25:23,,female,thin,23,no,baby,big,black,casual,,short_sleeve,brown,long,clothes,3,7,no,26,3,21,3.190520052,101.7732579,2
22/12/2015,5:46:37,foreigner ,female,moderate,59,no,baby,big,,traditional,green,long sleeve,black ,short,blankets,3,9,yes,43,3,7,3.090745557,101.7528743,2
12/02/2016,7:22:21,indian,female,fat,50,no,young,small,grey,traditional,green,short_sleeve,orange,short,blankets,6,9,no,51,5,12,3.164037396,101.7580409,1
01/12/2015,11:14:05,foreigner ,male,moderate,,no,baby,small,brown,traditional,pink,long sleeve,black,short,,4,8,yes,46,0,13,3.116465495,101.7368508,2
11/12/2015,22:40:42,foreigner ,male,moderate,52,yes,toddler,small,black,formal,brown,long sleeve,pink,short,,6,9,no,57,0,10,3.090434715,101.7074842,3
13/01/2016,2:43:30,malay,male,fat,59,yes,toddler,big,purple,casual,orange,,blue ,short,blankets,6,10,no,49,5,18,3.148712999,101.7507381,3
28/01/2016,14:37:12,foreigner ,male,moderate,34,no,toddler ,big,grey,formal,white,long sleeve,black,short,blankets,6,9,no,42,0,20,3.108561386,101.7388502,3
24/12/2015,14:07:28,,female,moderate,30,no,no_kids,small,red,formal,pink,short_sleeve,blue_jeans,short,blankets,4,7,no,52,5,15,3.13882999,101.7001538,3
29/01/2016,16:56:45,malay,female,thin,27,yes,toddler,small,red,casual,red,short_sleeve,black ,long,blankets,6,8,yes,18,4,12,3.10200042,101.7544484,1
03/12/2015,3:22:01,chinese,female,thin,,yes,young,small,yellow,casual,blue,short_sleeve,purple,long,blankets,4,10,yes,29,4,16,3.197025585,101.7567595,2
01/02/2016,8:28:09,,male,fat,53,yes,toddler ,small,brown,traditional,grey,long sleeve,,short,clothes,4,10,no,58,3,15,3.099507824,101.7719106,1
05/01/2016,12:22:13,indian,male,thin,57,yes,baby,big,purple,casual,yellow,,grey,long,blankets,6,10,yes,58,3,20,3.134299495,101.7065635,2
06/02/2016,15:17:17,foreigner ,male,,23,yes,toddler,big,yellow,formal,blue,long sleeve,orange,short,blankets,5,10,yes,13,1,9,3.153106387,101.7193493,1
21/02/2016,15:23:03,foreigner ,male,moderate,26,yes,young,small,pink,traditional,pink,short_sleeve,brown,short,blankets,4,7,no,33,3,19,3.132650442,101.7273432,1
16/01/2016,2:08:13,indian,female,moderate,48,no,no_kids,small,purple,formal,pink,long sleeve,blue,short,clothes,3,7,no,57,4,7,3.157915131,101.7373295,2
21/12/2015,18:01:14,malay,male,thin,54,yes,baby,big,yellow,traditional,orange,short_sleeve,blue ,long,clothes,3,10,no,19,2,20,3.09769353,101.7182536,
20/02/2016,1:54:29,chinese,male,thin,,no,baby,,brown,formal,red,short_sleeve,purple,long,blankets,4,8,yes,48,1,9,3.142000256,101.7690534,1
20/01/2016,1:09:40,malay,male,moderate,42,no,young,big,,casual,purple,short_sleeve,blue  ,short,blankets,4,10,yes,37,5,13,3.087161874,101.7533967,3
28/12/2015,9:02:06,malay,female,fat,20,no,baby,small,brown,casual,,long sleeve,blue_jeans,short,clothes,6,9,,34,4,17,3.099023377,101.7526547,3
15/12/2015,13:57:57,foreigner ,male,fat,33,yes,no_kids,big,white,formal,red,long sleeve,green,long,blankets,4,10,yes,25,0,14,3.179590418,101.719388,2
11/01/2016,19:56:18,foreigner ,male,moderate,40,yes,baby,small,yellow,casual,pink,long sleeve,,long,,6,9,yes,12,1,21,3.141449246,101.7677131,1
28/01/2016,7:08:44,,female,moderate,47,yes,no_kids,big,purple,traditional,brown,short_sleeve,blue_jeans,long,clothes,3,10,no,54,4,8,3.105694669,101.7126631,3
04/02/2016,14:16:42,indian,male,moderate,25,no,toddler,small,red,traditional,blue,long sleeve,,long,clothes,5,9,yes,40,0,,3.187216378,101.7606795,3
06/01/2016,8:31:48,indian,female,moderate,20,yes,no_kids,small,pink,formal,green,short_sleeve,purple,long,clothes,5,10,,25,5,17,3.168388741,101.773906,3
11/12/2015,15:49:31,chinese,female,thin,25,yes,young,big,orange,traditional,red,short_sleeve,brown,short,clothes,5,9,yes,32,3,17,3.146356521,101.7424112,2
25/02/2016,17:38:11,foreigner ,female,fat,38,yes,baby,big,yellow,traditional,black,short_sleeve,orange,long,clothes,6,9,yes,,5,20,3.148237532,101.7626611,2
13/01/2016,18:32:14,indian,male,thin,44,yes,no_kids,small,green,,,long sleeve,brown,short,clothes,4,7,yes,42,3,,3.129762198,101.7075794,3
12/12/2015,14:55:26,chinese,male,fat,40,yes,toddler,,blue,traditional,black,short_sleeve,,short,blankets,4,10,yes,40,1,14,3.10122664,101.7854153,2
03/12/2015,17:06:07,foreigner ,female,fat,48,no,young,,green,,grey,short_sleeve,blue  ,short,blankets,4,9,no,31,4,15,3.091852721,101.7621829,2
21/01/2016,10:03:45,chinese,,fat,43,yes,baby,big,,casual,red,short_sleeve,pink,short,blankets,3,8,no,,4,11,3.191534105,101.7105991,3
19/02/2016,0:09:13,chinese,female,moderate,,no,toddler ,big,green,traditional,grey,short_sleeve,black ,short,,3,10,no,24,5,9,3.166789641,101.7259404,2
02/01/2016,12:05:25,foreigner ,male,thin,53,no,no_kids,small,white,formal,red,long sleeve,orange,long,blankets,6,10,yes,,1,7,3.112555031,101.7746726,2
24/01/2016,3:57:09,indian,female,moderate,,no,young,big,purple,casual,black ,long sleeve,grey,long,clothes,3,7,yes,41,3,13,3.187697799,101.7298904,3
01/12/2015,13:14:41,foreigner ,male,fat,45,yes,young,big,white,traditional,white,short_sleeve,,short,blankets,6,7,no,20,1,10,3.156774514,101.7147337,1
08/01/2016,5:29:35,indian,male,fat,50,,young,big,yellow,casual,white,short_sleeve,blue ,long,blankets,4,10,yes,58,2,21,3.174332548,101.7772074,2
20/12/2015,6:16:34,,,moderate,34,yes,toddler,big,,traditional,black ,long sleeve,yellow,long,clothes,4,10,yes,26,3,12,3.121686231,101.7569876,1
16/01/2016,4:22:36,malay,female,moderate,40,no,baby,big,,formal,,short_sleeve,,short,blankets,3,9,yes,35,1,,3.184017038,101.7005115,1
12/01/2016,9:32:36,foreigner ,female,thin,19,yes,no_kids,big,,casual,orange,short_sleeve,yellow,short,blankets,6,10,yes,,2,13,3.181705674,101.7498259,2
26/01/2016,9:15:54,,male,fat,30,yes,no_kids,small,yellow,traditional,purple,long sleeve,yellow,long,clothes,5,8,no,32,5,14,3.132341287,101.7454415,1
30/01/2016,18:26:18,indian,female,thin,19,,young,small,,casual,orange,short_sleeve,blue,short,blankets,3,9,yes,28,0,12,3.17816603,101.7631139,1
16/02/2016,18:19:48,malay,female,,35,no,toddler,big,white,casual,,short_sleeve,yellow,long,clothes,4,9,no,43,5,11,3.142091848,101.7423445,2
31/12/2015,2:20:53,chinese,male,fat,45,yes,no_kids,big,,formal,purple,short_sleeve,pink,short,blankets,3,8,,15,0,,3.186569523,101.7197299,2
25/12/2015,16:12:03,indian,female,thin,50,no,no_kids,small,purple,formal,,short_sleeve,orange,short,clothes,6,8,yes,52,0,12,3.096768154,101.7592615,2
03/12/2015,11:47:20,foreigner ,male,,44,yes,toddler ,big,red,casual,white,short_sleeve,orange,long,clothes,3,10,yes,42,1,10,3.164548656,101.7494957,3
04/12/2015,18:45:31,malay,male,,47,yes,baby,big,,formal,white,short_sleeve,,long,clothes,6,7,no,18,0,18,3.115412776,101.7253643,2
14/12/2015,8:07:20,,female,thin,28,yes,toddler,small,white,traditional,brown,short_sleeve,red,short,clothes,5,7,,22,3,17,3.155030656,101.7233275,1
10/01/2016,16:26:23,foreigner ,female,thin,47,no,toddler ,small,orange,casual,orange,short_sleeve,purple,long,clothes,5,10,no,33,5,17,3.141908163,101.7285639,2
11/02/2016,5:20:41,indian,male,fat,23,,toddler ,small,red,,orange,long sleeve,green,long,blankets,6,8,no,45,0,15,3.143117012,101.719466,2
20/12/2015,2:49:34,malay,female,fat,26,yes,baby,,green,traditional,purple,,red,long,blankets,6,7,no,51,4,20,3.108207256,101.7641652,1
11/02/2016,21:50:28,,female,fat,35,yes,no_kids,small,yellow,formal,,short_sleeve,purple,short,blankets,6,7,yes,32,1,9,3.12917998,101.7197497,
27/12/2015,21:57:34,chinese,female,moderate,,yes,young,big,brown,formal,red,,red,short,blankets,4,8,yes,50,4,10,3.182005751,101.7347311,2
05/02/2016,4:07:25,malay,female,moderate,26,yes,toddler ,,orange,formal,blue,long sleeve,red,long,blankets,4,10,,50,3,9,3.099022081,101.7618666,
22/01/2016,14:16:56,chinese,male,thin,33,no,young,big,yellow,traditional,black ,short_sleeve,red,long,blankets,5,8,,35,0,10,3.117361273,101.7492172,2
06/02/2016,19:42:53,chinese,female,,19,no,toddler ,big,yellow,traditional,grey,short_sleeve,orange,short,,6,7,yes,37,0,11,3.155773805,101.7844118,1
31/01/2016,22:10:36,chinese,female,,28,yes,baby,big,blue,traditional,green,short_sleeve,yellow,short,clothes,5,8,no,18,0,13,3.107429522,101.7243208,3
15/12/2015,14:32:57,chinese,female,fat,57,,young,small,red,,grey,short_sleeve,yellow,short,blankets,6,8,yes,19,2,20,3.190253204,101.762774,1
05/12/2015,23:08:43,malay,male,thin,51,,toddler,big,yellow,traditional,pink,long sleeve,green,short,,4,8,yes,26,1,19,3.136287982,101.7642338,3
06/02/2016,13:14:19,indian,female,,19,,toddler,small,black,casual,purple,long sleeve,purple,long,blankets,5,7,yes,16,5,12,3.132270853,101.7354709,1
12/12/2015,3:01:38,malay,male,moderate,36,yes,no_kids,small,brown,formal,orange,long sleeve,black ,long,clothes,5,7,yes,11,3,11,3.103553363,101.7453912,2
25/02/2016,10:24:42,chinese,male,thin,21,,toddler,big,brown,traditional,purple,short_sleeve,orange,long,clothes,6,10,yes,24,0,11,3.115427066,101.7552716,3
16/02/2016,18:50:48,indian,female,thin,55,no,toddler ,small,,casual,orange,short_sleeve,blue  ,short,clothes,4,8,no,35,3,21,3.130619233,101.7747699,3
14/02/2016,3:17:50,malay,female,moderate,44,no,baby,big,green,traditional,red,long sleeve,purple,short,blankets,6,9,no,27,3,8,3.172276609,101.7122531,2
26/01/2016,16:34:03,malay,male,thin,57,yes,baby,big,,traditional,,long sleeve,black,short,clothes,6,8,yes,45,0,13,3.152130473,101.7623708,2
17/12/2015,12:32:47,chinese,male,thin,26,no,baby,big,blue,traditional,purple,short_sleeve,pink,long,blankets,3,8,,18,3,16,3.143564338,101.7092428,2
25/12/2015,23:46:13,chinese,,thin,21,no,young,big,red,casual,brown,,black ,short,clothes,6,7,no,60,4,14,3.142313407,101.7374946,2
30/12/2015,23:06:59,foreigner ,male,moderate,56,no,toddler ,,brown,formal,,short_sleeve,blue_jeans,short,clothes,4,9,yes,39,0,11,3.122477689,101.750749,2
22/12/2015,18:48:45,foreigner ,female,,41,,young,big,yellow,formal,purple,short_sleeve,grey,short,clothes,5,7,no,26,0,20,3.122379109,101.7200146,3
26/12/2015,18:42:01,,male,thin,18,yes,no_kids,big,,traditional,black ,long sleeve,blue  ,long,blankets,6,10,no,49,1,21,3.168313632,101.7180494,2
19/02/2016,16:21:46,indian,,fat,35,no,no_kids,big,red,,brown,,blue ,long,clothes,5,8,no,27,2,9,3.176067971,101.785881,3
30/01/2016,15:36:56,malay,female,moderate,35,no,young,small,pink,formal,pink,long sleeve,blue ,short,blankets,4,10,yes,56,0,14,3.13538363,101.7711091,3
31/01/2016,4:45:34,malay,male,moderate,39,yes,baby,small,purple,traditional,grey,short_sleeve,black,long,clothes,6,9,no,55,2,16,3.104888944,101.7697726,3
22/02/2016,11:17:31,indian,female,,46,no,toddler,big,orange,traditional,white,short_sleeve,white,short,clothes,6,10,no,20,4,20,3.193633492,101.7449461,1
